Serial_Number,xgb_predict
201601210182,24.420998
201601210183,24.466808
201601210197,23.656557
201601210201,24.197163
201601210204,23.626842
201601210207,22.456348
201601210211,27.561974
201601210214,26.83018
201601210218,23.255617
201601210232,27.49356
201601210247,23.326881
201601210248,26.664347
201601210254,29.192038
201601210264,32.361454
201601210265,27.553501
201601210266,24.336758
201601210280,37.20058
201601210286,32.417492
201601210287,37.23859
201601210290,37.499126
201601210291,30.121946
201601210301,29.54265
201601210303,40.04767
201601210372,33.152378
201601210373,22.40311
201601210841,25.406193
201601210848,25.325232
201601210863,26.025274
201601210865,25.939442
201601210878,51.342434
201601210915,26.728409
201601210938,29.125761
201601210940,30.071918
201601210944,28.468538
201601210945,30.023603
201601210966,35.65102
201601210967,27.040451
201601210972,30.118814
201601210979,24.760445
201601210995,32.406105
201601211000,29.917171
201601220101,24.26319
201601220129,28.320827
201601220132,29.741503
201601220133,29.866087
201601220137,24.432745
201601220140,26.570335
201601220143,26.963718
201601220144,29.59831
201601220147,23.404284
201601220149,35.803635
201601220150,32.322643
201601220151,36.36622
201601220152,31.735586
201601220155,38.19081
201601220157,24.269657
201601220170,28.205347
201601220175,30.627077
201601220176,34.633938
201601220178,32.799458
201601220180,36.286938
201601220181,21.58323
201601220182,38.116665
201601220196,30.498716
201601220198,35.978024
201601220199,35.25819
201601220200,33.86424
201601220204,31.619793
201601220216,28.596119
201601220218,27.909492
201601220239,25.852165
201601220242,24.281939
201601220245,24.708618
201601220246,24.503153
201601220252,25.678675
201601220256,34.983402
201601220262,38.99319
201601220265,28.65068
201601220267,25.18822
201601220273,31.192497
201601220307,30.149113
201601220309,31.65005
201601220317,41.880577
201601220318,49.247868
201601220324,31.065233
201601220325,31.328014
201601220336,51.830425
201601220340,30.664051
201601220356,31.744467
201601220361,36.577793
201601220363,32.337105
201601220372,34.49765
201601220376,22.995735
201601220380,24.920797
201601220383,32.790794
201601220385,26.223492
201601220727,16.226849
201601220729,15.611001
201601220731,13.899508
201601220732,16.849298
201601220739,16.402376
201601220741,17.908638
201601220743,20.627775
201601220744,18.079107
201601220745,20.33312
201601220755,23.887136
201601220758,24.382713
201601220776,23.080582
201601220781,19.253103
201601220783,25.243547
201601220814,20.781778
201601220817,21.049397
201601220821,31.482935
201601220831,15.17819
201601220833,21.758953
201601220834,26.97045
201601220835,25.07853
201601220837,24.523838
201601220842,29.45775
201601220845,24.378206
201601220850,30.7783
201601220866,19.371235
201601220869,22.41262
201601220870,40.17175
201601220872,32.712444
201601220910,41.42254
201601220917,38.489048
201601220944,41.180832
201601220945,41.717243
201601220946,40.895485
201601220953,43.690975
201601220969,47.726894
201601220970,50.446846
201601220973,46.109745
201601220975,46.378784
201601220977,46.0735
201601220993,51.590897
201601220995,48.95714
201601220996,46.602417
201601221007,46.08147
201601221009,44.251495
201601221014,49.230618
201601221021,43.84154
201601221022,53.52989
201601221026,42.70897
201601221045,43.369606
201601221052,43.889835
201601221072,48.788513
201601221074,50.36573
201601221076,50.41219
201601221105,24.984756
201601230129,24.824043
201601230154,25.425112
201601230156,29.254328
201601230189,42.92076
201601230195,37.02185
201601230198,31.59169
201601230201,33.61505
201601230205,39.703297
201601230210,39.859154
201601230216,38.508755
201601230218,40.393517
201601230241,44.27252
201601230244,44.760254
201601230245,39.65961
201601230252,38.360115
201601230266,41.304314
201601230272,40.841717
201601230293,48.82762
201601230296,64.04184
201601230297,40.2345
201601230305,50.699287
201601230314,54.63447
201601230335,62.142853
201601230344,47.43636
201601230348,44.790802
201601230356,51.341885
201601230388,52.995502
201601230396,52.22094
201601230450,44.41514
201601230469,47.924347
201601230479,45.27984
201601230493,42.09436
201601230494,42.969917
201601230495,38.819283
201601230498,48.60114
201601230805,24.26732
201601230851,24.09291
201601230856,21.929958
201601230857,25.451246
201601230870,27.313473
201601230875,26.769619
201601230876,28.288822
201601230878,25.789625
201601230880,32.664867
201601230882,22.43384
201601230887,26.570421
201601230889,31.135878
201601230892,23.948849
201601230894,28.093712
201601230906,26.411041
201601230915,34.430485
201601230917,38.43024
201601230921,36.273636
201601230925,35.29155
201601230938,38.864254
201601230939,37.850834
201601230947,38.32519
201601230950,43.96534
201601230953,50.25623
201601230954,40.02504
201601230956,44.961334
201601230958,41.746235
201601230963,45.649292
201601230990,43.727505
201601230993,42.69907
201601230995,59.945953
201601231003,54.03085
201601231006,52.241734
201601231012,53.81306
201601231013,44.49629
201601231016,47.74172
201601231021,44.718246
201601231031,49.44408
201601231032,49.740936
201601231041,48.760517
201601231052,54.695885
201601231055,58.117023
201601231088,54.759285
201601231118,53.99377
201601231119,54.790627
201601231123,56.355465
201601231124,58.349903
201601231143,55.24978
201601231146,44.337875
201601231155,54.348248
201601231157,49.35016
201601231158,49.396126
201601231160,53.087677
201601231164,55.412884
201601231167,49.03928
201601231170,51.405025
201601231177,54.05687
201601231180,46.24349
201601231181,60.10492
201601231198,51.79487
201601231206,51.061684
201601231224,48.94061
201601231225,49.730873
201601231232,56.068596
201601231234,59.62267
201601231258,36.61635
201601231260,54.097668
201601231264,41.99908
201601231268,44.203644
201601231269,41.46243
201601231277,53.400906
201601231279,41.48282
201601231304,19.895947
201601240121,20.165264
201601240123,20.619806
201601240125,21.888863
201601240140,19.300577
201601240142,18.111557
201601240195,33.650967
201601240213,31.025263
201601240216,29.381086
201601240217,26.811932
201601240219,32.626873
201601240220,28.388075
201601240224,28.39194
201601240227,30.315676
201601240229,33.532116
201601240230,41.99878
201601240233,32.690403
201601240236,29.692995
201601240241,30.747845
201601240287,23.306257
201601240293,36.863014
201601240294,48.647697
201601240295,45.35585
201601240309,48.386517
201601240316,35.70554
201601240317,49.439808
201601240320,28.53219
201601240321,50.321896
201601240324,49.60001
201601240326,55.2197
201601240327,46.254448
201601240328,53.85022
201601240329,46.78455
201601240335,53.72128
201601240362,41.48787
201601240370,49.18785
201601240384,56.80511
201601240402,40.322674
201601240404,31.15251
201601240446,34.969868
201601240836,19.032726
201601240869,20.579151
201601240903,27.362856
201601240904,26.051079
201601240907,30.755966
201601240910,25.038208
201601240925,38.099644
201601240927,33.379093
201601240930,28.436209
201601240950,27.362425
201601240953,31.058208
201601240973,33.750694
201601241010,47.514908
201601241022,36.399178
201601241026,63.36041
201601241035,47.495804
201601241037,58.640965
201601241045,44.09664
201601241046,45.810795
201601241048,49.0167
201601241051,42.812935
201601241052,43.369377
201601241067,32.3722
201601241072,45.20375
201601241074,47.104275
201601241079,48.838978
201601241092,55.74982
201601241098,53.523846
201601241112,60.58443
201601241118,47.356133
201601241128,60.81912
201601241132,59.236546
201601241134,63.239918
201601241135,37.591114
201601241136,65.60076
201601241137,37.392235
201601241144,65.31152
201601241146,59.41647
201601241165,39.68692
201601241170,59.026897
201601241172,58.798374
201601241174,58.96676
201601241175,60.246002
201601241190,53.9196
201601241208,30.112358
201601241213,39.759
201601241217,30.786085
201601241221,29.963408
201601241223,38.156143
201601241265,24.590452
201601241267,21.544369
201601241269,21.864014
201601241271,30.828228
201601241273,18.330145
201601241278,21.52904
201601241294,19.409012
201601241295,20.969383
201601250146,22.504364
201601250149,24.73325
201601250151,22.948969
201601250180,26.48333
201601250181,28.147274
201601250196,28.225336
201601250199,27.852083
201601250202,28.57127
201601250203,29.18602
201601250206,31.779106
201601250209,28.358822
201601250211,24.916986
201601250215,29.054403
201601250218,29.36775
201601250221,29.197985
201601250265,33.808994
201601250271,32.95614
201601250281,32.749523
201601250285,30.92448
201601250286,34.687016
201601250292,31.341106
201601250299,28.579414
201601250301,33.948338
201601250302,28.182793
201601250303,29.05509
201601250319,29.44839
201601250327,29.791475
201601250371,26.22373
201601250373,24.547579
201601250375,28.66415
201601250377,28.424759
201601250404,23.943256
201601250413,25.574644
201601250765,26.509508
201601250778,19.470406
201601250859,25.06814
201601250864,27.619675
201601250872,20.072674
201601250875,29.331991
201601250881,26.388205
201601250883,29.936604
201601250886,38.9051
201601250892,31.391632
201601250894,29.86284
201601250896,35.569134
201601250901,28.928173
201601250905,39.600384
201601250917,41.357925
201601250928,38.1163
201601250938,39.005394
201601250939,37.010513
201601250955,41.147366
201601250959,40.932602
201601250968,43.395954
201601250969,39.071693
201601250972,43.625305
201601250976,39.821346
201601250987,40.982628
201601251006,34.29195
201601251008,37.493565
201601251010,35.87089
201601251020,36.566032
201601251022,36.510365
201601251032,41.20208
201601251037,32.51818
201601251042,39.870975
201601251049,31.030537
201601251050,26.122744
201601251054,31.535536
201601251070,30.624134
201601251071,29.860004
201601251077,26.83451
201601251078,31.149134
201601251080,29.705212
201601251085,24.149338
201601260203,17.877514
201601260206,17.85245
201601260207,19.416126
201601260209,23.634245
201601260210,19.99278
201601260214,20.763227
201601260219,21.586544
201601260221,19.818956
201601260224,21.60306
201601260225,21.283014
201601260226,21.784523
201601260305,22.893423
201601260758,26.946482
201601260794,22.33177
201601260828,31.589224
201601260833,35.760685
201601260860,34.72158
201601260866,32.048466
201601260868,32.555943
201601260869,30.898205
201601260873,33.53901
201601260876,31.851725
201601260884,40.084686
201601260888,33.947277
201601260890,37.34646
201601260891,36.585575
201601260893,41.94279
201601260894,40.167877
201601260897,36.20424
201601260899,38.09352
201601260900,38.26116
201601260903,37.0794
201601260921,39.874447
201601260923,38.42278
201601260933,39.256416
201601260966,46.78958
201601260969,49.469997
201601261046,51.607357
201601261071,32.461487
201601261115,25.819319
201601261117,19.218742
201601261121,18.224794
201601270110,23.001785
201601270285,23.536537
201601270287,21.63421
201601270306,22.021072
201601270309,22.263134
201601270785,36.36881
201601270790,29.479235
201601270791,32.987263
201601270793,35.3742
201601270795,33.373978
201601270801,33.87811
201601270819,40.822376
201601270852,25.570488
201601270853,25.80134
201601270901,40.544937
201601270921,45.806583
201601270926,41.72362
201601270931,39.061073
201601270932,47.609276
201601270933,41.409756
201601270941,43.855656
201601270945,37.940506
201601270946,41.013145
201601270952,44.707268
201601270960,52.040646
201601270969,44.375454
201601271006,33.44968
201601271051,35.983883
201601271054,31.404419
201601280150,22.59651
201601280166,23.7087
201601280182,21.619402
201601280184,23.102617
201601280189,26.259657
201601280198,19.728481
201601280201,20.223839
201601280309,25.31475
201601280314,36.593605
201601280321,24.345604
201601280323,28.19975
201601280386,21.315153
201601280767,17.895739
201601280769,18.346031
201601280771,17.851475
201601280777,18.712332
201601280783,18.969189
201601280786,21.695517
201601280790,20.54742
201601280791,22.436832
201601280795,19.654854
201601280798,22.501766
201601280800,23.122725
201601280801,24.702166
201601280824,33.07354
201601280830,35.90798
201601280844,31.182487
201601280846,36.868008
201601280847,29.08745
201601280884,19.925962
201601280900,31.147127
201601280902,31.347403
201601280910,50.896202
201601280911,32.727524
201601280925,31.041054
201601280926,32.32894
201601280927,32.331295
201601280929,33.989132
201601280933,35.326805
201601280938,34.553513
201601280942,33.68669
201601280944,34.686913
201601280949,41.73019
201601280962,32.564518
201601280963,34.870525
201601280965,33.600952
201601280972,33.133583
201601280974,36.524075
201601280978,33.42386
201601281001,36.933586
201601281002,37.43989
201601281003,39.916843
201601281004,38.25034
201601281092,29.026028
201601281093,25.484705
201601281094,20.780151
201601281098,36.95003
201601281100,24.79888
201601281103,25.71394
201601281106,33.745316
201601281109,25.231195
201601281112,25.4493
201601281113,21.215706
201601281116,22.410397
201601281122,21.654428
201601290114,24.666046
201601290116,23.827633
201601290126,21.989153
201601290128,23.654919
201601290129,24.575674
201601290138,23.593626
201601290140,20.971172
201601290202,21.923231
201601290205,27.161774
201601290208,22.833263
201601290216,21.302925
201601290232,28.178888
201601290239,27.58299
201601290240,27.201439
201601290242,22.151283
201601290286,26.255957
201601290287,38.0209
201601290290,33.164253
201601290297,41.68099
201601290333,40.137978
201601290335,38.32679
201601290340,43.412422
201601290343,39.74668
